Task,Method,Model,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MAPE_mean,MAPE_std,R2_mean,R2_std,Pearson_mean,Pearson_std,MaxAE_mean,MaxAE_std,MedAE_mean,MedAE_std
SOH_30to70,Proposed,RNN,0.011291004300535123,9.58944228110642e-05,0.014862566030073623,0.00013611356442340606,1.280614288903533,0.010234217626881377,0.918341880315667,0.0014984963605489572,0.9592710259687856,0.0005163998488452482,0.06927437250865884,0.0012597952987105387,0.009000391346100256,8.732782151382027e-05
SOH_30to70,Proposed,LSTM,0.01524569509491669,0.0030540887580439323,0.019035162393864782,0.003367927407365862,1.7166438613032646,0.33729921795357987,0.8618739444412095,0.04571576777034868,0.9301494427688025,0.0232246438651753,0.07904299533362631,0.009352271865517202,0.013182096218195804,0.003187770704314743
SOH_30to70,Proposed,Transformer,0.011755117680696689,0.000367188340068833,0.015312916171691008,0.000582480356029108,1.316327985038534,0.04021853693739971,0.9132001237032463,0.006456141576918433,0.9590300232397745,0.0028165428862707157,0.06699957330366968,0.004851003617373843,0.009092090709388056,0.00018541547535767434
SOH_30to70,Proposed,PatchTST,0.011545266974230287,0.0011733870729822447,0.01581176837682647,0.001770482285554356,1.3036352379389653,0.13762762079235602,0.9064276573802079,0.022332909871947783,0.9551336977238574,0.009014852990808547,0.08529685355426397,0.008505452270218034,0.008505856502863406,0.0006927260707478211
SOH_30to70,Proposed,Informer,0.01393524467277894,0.00041312647779463517,0.018036648402348678,0.00025389761257188,1.5730073039924977,0.04267986125788075,0.8797256313686714,0.0034069861304734566,0.9392208239211793,0.001967525141382542,0.07726851528981875,0.0042786026685629076,0.011344751363140771,0.0006001924073964485
SOH_30to70,Proposed,iTransformer,0.011891542386615923,0.0005280108629086727,0.016176637159340698,0.0009168526125587375,1.3421260353997377,0.060645347461382434,0.9029613568180125,0.011078166252657187,0.9533421192989875,0.0035570175979148327,0.08100093606303867,0.00725219506349733,0.008871022368244375,0.00048324860050687635
SOH_30to70,DE-DDPM,MLP,0.013069609623476048,0.0006784064613754754,0.017285444835807563,0.0006879232416023069,1.4802215405769013,0.07346084869890472,0.8893825100938791,0.008730697374579906,0.9454956453635048,0.004061903198180336,0.08560707651285131,0.0024687731621176085,0.01002188478266568,0.0008029373265028802
SOH_30to70,DE-DDPM,CNN,0.011647395595632295,0.00022724823405516814,0.01548588945305449,0.0003134709246723077,1.3170894464772092,0.025728611649872238,0.9113200204743634,0.003582430518007346,0.9564113774308654,0.0022685946366145762,0.08704270557612873,0.0023445873536836756,0.009166571363404685,0.000356774599326543
SOH_30to70,DE-DDPM,RNN,0.012271674653612142,0.00020146411171061886,0.016391266594411875,0.00026444805250764534,1.3907133859615204,0.023068335553181274,0.9006624572668397,0.003178823122442812,0.9510866376473321,0.0010680045597513037,0.08414391403714785,0.0010731850842002528,0.009116315214609228,0.00018632214931967782
SOH_30to70,DE-DDPM,LSTM,0.0224619203379521,0.006046708753314314,0.025970363453988527,0.00600678973410179,2.4891495956019574,0.652564667858802,0.73735769301838,0.10671690515662786,0.9137744586701213,0.02891758684389878,0.08670844251419296,0.007554283757633608,0.021665886455356886,0.007106946880078826
SOH_30to70,DE-DDPM,Transformer,0.015520815372013386,0.006906690475517047,0.019134772766255945,0.006850359109567496,1.7322968259243083,0.7496107220392566,0.8473152000762992,0.12283327035264399,0.9431331764942206,0.0240621864438796,0.08476262805193353,0.0054036787613890675,0.013738275869889982,0.008148348171560574
SOH_30to70,DE-DDPM,PatchTST,0.013116243195825206,0.0008691549374247937,0.017568804764698926,0.0010493671178762281,1.4825057163952047,0.09686839065926417,0.8854997584962714,0.013831539485082934,0.9431129665854634,0.004601285572630931,0.09224964502998431,0.003302328016758839,0.010196812824814005,0.0007607371281243322
SOH_30to70,DE-DDPM,Informer,0.01490222214903469,0.0007138902294295188,0.01913287478341285,0.0005880517856223767,1.6777935279381588,0.07619419787568678,0.8645603325992411,0.00841636183115993,0.9334944201157448,0.0027096915572015034,0.08441117578502626,0.003718825910010595,0.012300702473266168,0.0011229976429559894
SOH_30to70,DE-DDPM,iTransformer,0.012774659867867003,0.0012745549498038653,0.017018590478520387,0.0015018372790811855,1.4417596913882216,0.1424591016204401,0.8921074382500122,0.01974656186821289,0.9460896497316943,0.010068822889912035,0.08637033504201383,0.00485009700742091,0.010048491760082923,0.001178389696244591
SOH_30to70,DDPM,MLP,0.013887759852010564,0.0003959789423393649,0.01804994252278202,0.000469784846971949,1.57320234062277,0.04381795595354698,0.8794905521522853,0.006229446526454543,0.9403161659206379,0.002785872931030682,0.07773388955850435,0.002580672378042803,0.011119506688382751,0.0004652600646940313
SOH_30to70,DDPM,CNN,0.013080107267739807,0.002145075595621317,0.017165836691183135,0.0027294785475860703,1.48007885418303,0.24295869110506946,0.888326767542529,0.03812066503858897,0.9451311529493855,0.01861090088288968,0.07685126843470953,0.007050946741711879,0.009955625501744314,0.0014448243085619528
SOH_30to70,DDPM,RNN,0.015570043603051874,0.00013665476521750026,0.020323909753906397,0.00021171148733125205,1.7613704677236002,0.013180079777737814,0.8473007174452979,0.003188748773277143,0.922259502667275,0.0008729699607357976,0.09132908727770968,0.0014863738114260577,0.011186956467794685,0.00043706983990016114
SOH_30to70,DDPM,LSTM,0.017152695756233835,3.0536568471279924e-05,0.022340657023565504,0.00011012583230901628,1.9375343757186176,0.0035706285011369195,0.815507892045783,0.0018238004092133698,0.9056898935370807,0.0006770114521541196,0.09778542465550148,0.000764575217590092,0.012038226322789692,0.00024325825039219956
SOH_30to70,DDPM,Transformer,0.013048137910356217,0.0005309692808508484,0.01790130331128745,0.0007493976211463688,1.4782847332310194,0.06014376217956371,0.8813397961362922,0.009910287311050902,0.9432689729156938,0.004199047806370996,0.09528788569079386,0.0027980983424297536,0.00948663548113765,0.00032970238857998126
SOH_30to70,DDPM,PatchTST,0.017388495184741424,0.0010794269302570802,0.022977642344174123,0.001156958447369327,1.9606488069442887,0.11809284877682741,0.8043472531822978,0.020161548430198725,0.9015139162038881,0.008899015410082997,0.09829070053902304,0.0037126734480291143,0.0134038490590912,0.0014521931806460743
SOH_30to70,DDPM,Informer,0.015273388197859233,0.0005316183468364207,0.02077302048945467,0.0005322050701677983,1.7310634276568568,0.057810267090749,0.8403901727382739,0.008197665210848519,0.9216905204737221,0.004301194801956799,0.09239734650442288,0.006453449645727883,0.011081038982509306,0.0009183045916359625
SOH_30to70,DDPM,iTransformer,0.015459331635355488,0.0006345705395560908,0.020998427040896172,0.0007222829086545306,1.748902252719296,0.07129364911598338,0.8368216947222653,0.011230406846783952,0.918423192387418,0.004801756448475048,0.09358185267172611,0.004451229222934237,0.011213511812687548,0.0007392874687756376
SOH_30to70,GAN,MLP,0.012638718058217882,0.0002956341172886128,0.016582048277102687,0.00022134784653503976,1.4343901084477875,0.03248051245823944,0.8983449199752733,0.0026966339237595367,0.9484118725574049,0.0015585379126783878,0.07643523125588554,0.003414194696884852,0.010015233038311356,0.0005025321734731745
SOH_30to70,GAN,CNN,0.011625232941189388,0.00040665470434107,0.015519630319200645,0.0006979902796710401,1.3194454892564362,0.04843942648337166,0.9107895620889792,0.008044965099034598,0.9549553052106153,0.003857654699605975,0.078272298770524,0.006990657548204312,0.009048369762963327,0.0002148079474971316
SOH_30to70,GAN,RNN,0.05029154773262277,0.021577980976484865,0.06159391393119453,0.025065107510855358,5.6108143131603585,2.393096981225357,-0.6345603346470099,0.990318637191715,0.5309815722483229,0.24350307456016795,0.20454434011190442,0.05513814718998215,0.044398014043331456,0.020852098316085255
SOH_30to70,GAN,LSTM,0.06681845658775201,0.0008101971875585999,0.08096395533266705,0.000904412009715774,7.444566678847449,0.09177794331149011,-1.4233323468167103,0.05405999330829433,0.3405008478912013,0.00742504774594347,0.24418073784802904,0.007427673868114302,0.05993858808594654,0.0009279731406735669
SOH_30to70,GAN,Transformer,0.01660242563391517,0.00048547276459815365,0.02176072205540621,0.0002822627660313695,1.8771859235690749,0.050129911151468455,0.8249367340854873,0.0045270010029175595,0.9094135587831562,0.003190434488573211,0.0967816559269461,0.004062100262458917,0.013113478068518092,0.0008983056642262035
SOH_30to70,GAN,PatchTST,0.017021141965721322,0.000615863750847576,0.02247207961579361,0.00048706380385764384,1.9202208920021249,0.06666652441380834,0.8132477435226775,0.0080813501842912,0.9038030385887336,0.0046840975660591986,0.105133951401462,0.008299789366980202,0.013247819996078658,0.0008922111089829966
SOH_30to70,GAN,Informer,0.016812700425550574,0.0013660597387547078,0.021892366572823802,0.001839085289079137,1.8970919810567863,0.1533675687400017,0.8215917962527517,0.028796561457893152,0.9094282175506141,0.014268193268455036,0.09786464074961072,0.00651823015999101,0.01327140278278265,0.0011073256271905334
SOH_30to70,GAN,iTransformer,0.016372327227295383,0.00016151581096969137,0.0218206134474906,0.00026046741485738283,1.8481026363109598,0.018177919056505423,0.8239762998426094,0.004218495272176525,0.9096260217658207,0.00171269797520087,0.10089304467691948,0.009585819851140055,0.012430087678486846,0.000362760348840726
SOH_30to70,VAE,MLP,0.017582878439146226,0.0004445986187682405,0.022475957437440193,0.00073871849431453,1.9931292968151404,0.05244743832007593,0.8130692922979925,0.01211362141230634,0.9315538468956923,0.004127661046059446,0.10508353740466347,0.0037726182702482467,0.01444318669608019,0.0010184059520552558
SOH_30to70,VAE,CNN,0.015438846978344004,0.003876559886037756,0.02041961090183238,0.004389339404970325,1.7489652555218282,0.4344124751468143,0.8387544600773642,0.06887077755216435,0.9308331822093704,0.02500985514641857,0.10291859745939176,0.01251577911348803,0.012432008408393558,0.004185563841674534
SOH_30to70,VAE,RNN,0.01899754353903254,0.0003198348826579656,0.02424358399577175,0.00033336996168640155,2.1396497142583453,0.03282042787448964,0.7827043084841283,0.005946895066592655,0.9152052137646427,0.0011620951154208195,0.11550170918797265,0.0022281992439626675,0.01645879062871316,0.0007184321516577347
SOH_30to70,VAE,LSTM,0.020050580535358915,0.000317270516940727,0.025367926234331973,0.00038171395624903844,2.252085377723052,0.034384118175637704,0.762073065046801,0.007093523881098117,0.9018030345073713,0.0018279863157417615,0.1175982847205435,0.0025814469105899735,0.017740017791103325,0.0004661415688382662
SOH_30to70,VAE,Transformer,0.01721166970783629,0.0018859047538479117,0.023452089586115547,0.0017587785612815543,1.9562618359772113,0.20395889365775205,0.7955561013360958,0.03149167805042424,0.8982019537035535,0.01106732773433801,0.12886271947919842,0.007259781051079231,0.013145227645363,0.002266732454663408
SOH_30to70,VAE,PatchTST,0.016845231672450604,0.0010923363428974467,0.02320890032887531,0.001037427162519444,1.9174004500178152,0.11609170747472213,0.800496113527562,0.01806501076044235,0.8982799209997261,0.010208715684271452,0.11221123331909244,0.0077278392384195265,0.012042250709260882,0.0013911396646896065
SOH_30to70,VAE,Informer,0.016653951782644016,0.0004416739819579537,0.022338549183274,0.0008407788219322419,1.894847227902023,0.04696423998585783,0.8152858863676741,0.01426348055316769,0.9078225679544063,0.0011740748231905019,0.10724851275509473,0.005361192339614962,0.012576906974366097,0.0011534465725976115
SOH_30to70,VAE,iTransformer,0.016328715503379426,0.0004684997586541234,0.022298740679841823,0.00023713683032675775,1.8578689839842752,0.04629266798448711,0.816183223955985,0.00393215406741994,0.9055054921622622,0.0022369034703304956,0.11280553547635422,0.00957947451034486,0.011942658945818817,0.0013757163814740894
SOH_30to70,GaussianNoise,MLP,0.011642556885673953,0.0005592920275778461,0.015394218946015972,0.0006471771332246769,1.3224312557645908,0.06255255956934871,0.9122478908552292,0.0075810345841576966,0.9556218188940573,0.0033926133938108603,0.0748567010677214,0.003079891098375591,0.009243871153252125,0.0006416760917106905
SOH_30to70,GaussianNoise,CNN,0.009554461353663491,8.962993276079085e-05,0.01293850018907793,9.503371668652346e-05,1.0832881473854121,0.009711615060856318,0.938117669623861,0.0009100719955953211,0.9688419635040593,0.0005107661407690386,0.07023002267492784,0.002017497889958691,0.007208310512341198,0.00014439423277358665
SOH_30to70,GaussianNoise,RNN,0.01171004437760209,0.00016771910575337626,0.015608088067517975,0.00016391502694760874,1.331571164753384,0.017594960052038016,0.9099419233962884,0.001889930381454921,0.9545274902284767,0.0007905053909148506,0.07397305909515901,0.0018140027388727682,0.008990017634346047,0.0003603274409273962
SOH_30to70,GaussianNoise,LSTM,0.015055293579421137,0.0016275444201272278,0.019442108062499512,0.0020083950280042335,1.7001213452420754,0.1796812530417997,0.8587878922200867,0.027660201865850803,0.9272266785517544,0.014614891244654081,0.08535472328758212,0.004888963586208681,0.012574157173639466,0.0016963297398959784
SOH_30to70,GaussianNoise,Transformer,0.010381040748656515,0.0002435408390666352,0.014075960204774701,0.00037454532411793887,1.1690558261320148,0.027608257546294177,0.9267109986681458,0.003939086821959054,0.9630552476437858,0.0019057309769694164,0.0738211031007121,0.004342707522423812,0.00779794803982955,0.0001619663674364182
SOH_30to70,GaussianNoise,PatchTST,0.013801253599511393,0.0004298648902690902,0.01836109550079539,0.0005939491480093013,1.5537915460249399,0.048422483324547176,0.8752539655818513,0.008073504323964939,0.9358812902164869,0.004222356257922364,0.08885400698588967,0.006075870511794812,0.010704038942541927,0.0006538875439958227
SOH_30to70,GaussianNoise,Informer,0.014404121348704701,0.00047412632609136995,0.018879826547056677,0.00034524513747551474,1.6287987417494552,0.048925593353893446,0.8681996513221397,0.004827272621188394,0.9330743434680615,0.0022009519980127007,0.07950092861794207,0.004162659971229349,0.011399632310905138,0.0010654040811842514
SOH_30to70,GaussianNoise,iTransformer,0.012762726289080146,0.0012080245794574022,0.017613431575358957,0.0017693619696799265,1.4416570646375344,0.13916941922199916,0.8841692350425294,0.02432855645190148,0.9418479592432376,0.010595907192123884,0.09239187640726923,0.0054866648384226625,0.00924003411908365,0.000683902196602344
SOH_30to70,TimeWarping,MLP,0.01162449052148685,0.00021179550081825826,0.015552460350569387,0.0001411475748142613,1.323922589891021,0.02190129320401764,0.9105852157335249,0.0016213295167407861,0.9549121071871565,0.0008237343037250889,0.0720358244832355,0.0029565756877934202,0.009012107503488164,0.0004606628941343158
SOH_30to70,TimeWarping,CNN,0.010455192477902421,0.00157127247435938,0.014128868178653099,0.0015500292816611058,1.1882974734682092,0.17609259470957683,0.9253231720766175,0.017020500312237636,0.9624067413894343,0.009063847387418363,0.07076649640489105,0.0023312928098705075,0.00769233444883054,0.001800848608242567
SOH_30to70,TimeWarping,RNN,0.012925106391033567,0.0006382092594661547,0.01760808077592784,0.0010491853508006429,1.4702894186686961,0.07175451504954439,0.8849892062420253,0.0142033836641369,0.9419955637855313,0.006879489402383033,0.07971035898809194,0.0031848835888901137,0.009400264594365226,0.0004341444978188054
SOH_30to70,TimeWarping,LSTM,0.014553328156596134,0.001066694877034212,0.019547277943857876,0.0014746713780999358,1.6496383583646819,0.11746812473855056,0.8579593457920499,0.021359555148274294,0.9276824954331433,0.010411187292093957,0.08514660290833634,0.004358495343682725,0.011058357552159403,0.0012700929146973246
SOH_30to70,TimeWarping,Transformer,0.010573741973777034,0.00024800552207247784,0.014494919307352024,0.00017853747831697206,1.1963771835864088,0.02653820153973876,0.9223265052908436,0.0019200588511519025,0.9608887984919118,0.0010265019512943356,0.07786363766661064,0.006840020400593956,0.0076779717557647455,0.00046312929255922186
SOH_30to70,TimeWarping,PatchTST,0.016920852455699152,0.000549236817738981,0.022288927441585997,0.0005717451517131105,1.9091609395571627,0.06024262130515166,0.816244912947685,0.009329787247592695,0.9072516208385171,0.0041957960084620174,0.08929632364440483,0.005568174561352387,0.013086890268895557,0.0007493801439072257
SOH_30to70,TimeWarping,Informer,0.014932426431562434,0.00019502285622380355,0.019910823672097754,0.00048065486452624867,1.6914498851887791,0.022700380540434547,0.8533754051081728,0.0071757236920127095,0.9253791741537727,0.0025259181649425035,0.09004962447243811,0.01014136969065809,0.01146328636216808,0.0004655312447832884
SOH_30to70,TimeWarping,iTransformer,0.016117307151734747,0.0004970131662673296,0.02116546369075379,0.0005476251505991566,1.8185524236515511,0.05224978744031897,0.8343003584159836,0.008717505514369778,0.9145738722294068,0.004655657627553802,0.08730279482876413,0.0020663918935120143,0.012739816440055174,0.0007729790839122607
SOH_30to70,Scaling,MLP,0.011555421230595211,0.0005937497733866477,0.01542186445222816,0.0006951312901147674,1.3136681683043996,0.066573528610891,0.9119091941994965,0.008185694812058797,0.9555512286022875,0.00336380048705608,0.0749216518329536,0.0030510341357302185,0.008838367009400461,0.0005438140781340555
SOH_30to70,Scaling,CNN,0.009635847603415796,7.690193681330654e-05,0.013001699792490518,0.00012363322518247873,1.0920367180415909,0.00941326184628144,0.9375093713869458,0.0011865753728027301,0.968801041872046,0.0006137368859307493,0.0702206698119413,0.0022958735044484764,0.007203781602346149,6.822274644649e-05
SOH_30to70,Scaling,RNN,0.01207498287442019,0.00019104925580827324,0.016041522992485385,0.00020896633395556453,1.3721616712297227,0.01937725580699542,0.9048650172024931,0.002500310402524336,0.951755196671326,0.001109557233432816,0.07564565194101233,0.0015111807298399942,0.009254407138654308,0.0004893892892859074
SOH_30to70,Scaling,LSTM,0.014631946943986746,0.0011596361718093193,0.019218421297054828,0.001431965865139689,1.6555976013989457,0.12725866462720417,0.8627174925126988,0.020397966924879784,0.9295426366103665,0.01091901705896609,0.08417168348397104,0.004753192738267167,0.011637106517864804,0.0014655878378202218
SOH_30to70,Scaling,Transformer,0.011236553853017492,0.0003869659400724625,0.015256675829048046,0.0004982540778495978,1.2676346592028664,0.04384608366737092,0.9138692665631805,0.0056451231967952235,0.9560985888233586,0.002976123570604124,0.07830395983447,0.0034120470311092767,0.008417168053354107,0.0004408238305463859
SOH_30to70,Scaling,PatchTST,0.014103954957144043,0.000993171074480859,0.019253911874760662,0.0011988921564572291,1.593473165244561,0.11307007724621734,0.8624394436670209,0.016858546164546316,0.9315085346385586,0.008280419554684577,0.09256419921975914,0.006108270242171224,0.010365428422053857,0.0009061793032485271
SOH_30to70,Scaling,Informer,0.01447233611680199,0.0002625534166162567,0.01896353577989108,0.0002657048679674666,1.636576616437393,0.02587706422562935,0.867046663648544,0.0037286926245221827,0.9321063436244316,0.0014269031592049068,0.08067301937595595,0.0026152325365584993,0.011429188243071663,0.0009100550138324218
SOH_30to70,Scaling,iTransformer,0.013443407151151613,0.001095304618694177,0.018314449438884335,0.0012010897298946528,1.5179491933729936,0.12470269406697677,0.8754834837955807,0.01643308605696608,0.9361612236294968,0.008767036472422284,0.09296460207020267,0.0032883546387090807,0.009992191655505845,0.0011827997450022882
SOH_40to60,Baseline,MLP,0.01384854484879181,0.00040151779244961217,0.017232605039309193,0.0002887996360579476,1.5743430967631002,0.04200381940418882,0.8844655168861006,0.003869496882388389,0.9418610416307986,0.0012728485725812607,0.0704786406558624,0.0028176437436031633,0.012009559945257386,0.0006511304796723834
SOH_40to60,Baseline,CNN,0.014151669484540474,0.0006231011740037622,0.017732050982726916,0.0007708804396602221,1.6121977552267137,0.06934938259860975,0.8774747008693545,0.010797185220212367,0.9368965395123849,0.005811376625050909,0.07716447132756073,0.002138479264112766,0.012073935376646572,0.0006403763442779455
SOH_40to60,Baseline,RNN,0.01485678111980399,0.000363079571515666,0.019306776397561214,0.00023945092814985232,1.6938058742311974,0.03727639376329334,0.8549979542482655,0.00359908278068517,0.9252686857540382,0.00169097670980994,0.0849679248697035,0.0026433152636404604,0.012396656356562341,0.0009319955233597542
SOH_40to60,Baseline,LSTM,0.016268027933824668,0.00012352359670598923,0.021263570592904808,9.467402367974963e-05,1.852838655824216,0.013236641886854698,0.8241393015331653,0.001567978103871701,0.9082282061675666,0.0007186097356405194,0.09099961866446578,0.00223382371675197,0.013612689343248174,0.0002773115788271577
SOH_40to60,Baseline,Transformer,0.01909676191934063,0.00035977766097194496,0.024811943876451185,0.0004814958943714072,2.1681587520414403,0.04082330295477658,0.7604628399694499,0.00928500719425763,0.8781662313234359,0.0034135590507627742,0.10244709219724064,0.004886429182794855,0.015296001101161538,0.00044323302036114497
SOH_40to60,Baseline,PatchTST,0.028362571194096936,0.0007622303163551447,0.035888263139860495,0.0006564960971700855,3.195476620356666,0.07767725291838179,0.4988843331365736,0.018328612774265153,0.782430060410019,0.009178052341483547,0.13692656911869291,0.014877772723277028,0.02354466567361436,0.0010489795784650578
SOH_40to60,Baseline,Informer,0.01641150344420197,0.0005409292443532631,0.021094887866398206,0.0008282619843195841,1.86369080024267,0.061988061949403435,0.8266550287666075,0.013731128300172073,0.911094434284476,0.007162246913546653,0.0913472471741394,0.009040930279446193,0.01332576002922834,0.0004101923202963815
SOH_40to60,Baseline,iTransformer,0.021864547496218505,0.0017730386186839684,0.02790877886971698,0.0017794947464930613,2.4727879674421094,0.19480336093131914,0.6958194065392227,0.03961594662623447,0.8509836178740582,0.01537517265661254,0.10761125041661512,0.008337585017057456,0.018029066989052468,0.0021649340889716346
SOH_40to60,Proposed,MLP,0.011555198326414254,0.000992583940764502,0.014955877163762796,0.0009884583455475543,1.3176419784632034,0.11098585571641019,0.9126215193179317,0.011973557433862301,0.9562206156668462,0.005973208630193559,0.07027540913906741,0.002735002100784978,0.009673169039550211,0.001075195880047079
SOH_40to60,Proposed,CNN,0.010725558324975898,0.00024134458664650505,0.014034766517616185,0.00022966259694664137,1.2151759217331697,0.026236403686465556,0.9233672413660736,0.0025300210943140044,0.9624675966724923,0.0004267708251885506,0.06665375340756403,0.0012625174228844635,0.009040770930590502,0.00015633349371000285
SOH_40to60,Proposed,RNN,0.01136508339561447,0.0001329768836511512,0.01464048774570767,0.00015658719208196353,1.295409144340661,0.01483784494107665,0.916622558143185,0.0017706296150408916,0.9581601219313592,0.0008161249480823019,0.0711053857410107,0.0015984243040310165,0.01000857539309712,0.00014024436306422268
SOH_40to60,Proposed,LSTM,0.013753180053962144,0.0025380000437787644,0.01777679436232772,0.003130964645247921,1.56720665932622,0.28700704026856827,0.8732750832253868,0.04297661949856993,0.9356743139752048,0.022429264014647052,0.07844421147324894,0.009108305745820819,0.011753638174946412,0.0023892302588341186
SOH_40to60,Proposed,Transformer,0.009852356814133196,0.00042476090874814774,0.013139493033981342,0.0004369180612336562,1.115111606705235,0.047745761611653253,0.9327759062973506,0.004531082953719455,0.9664609498998082,0.0021990344666612534,0.059788834587467865,0.0020404312637754404,0.007694495638779353,0.0005041591186868747
SOH_40to60,Proposed,PatchTST,0.013658722666677905,0.0018347010899532146,0.01752697831451719,0.002351165141244305,1.547611352547088,0.2086034776485827,0.8783680842977688,0.03526661994838402,0.938465603031657,0.018876696039031263,0.07939185417259506,0.008043553525198918,0.011410761332730168,0.0013733227010497293
SOH_40to60,Proposed,Informer,0.013464105487935163,0.0002981775935672704,0.01729968706349601,0.0003674979532377207,1.5334827818180323,0.03249213703640915,0.8835444393454723,0.004963002367567902,0.9416997370104774,0.0024598031436771175,0.07568721759834814,0.007125932237592426,0.011063218385525476,0.00035967933913405017
SOH_40to60,Proposed,iTransformer,0.012380595484522037,0.00020029008166876381,0.01657001968670275,0.0005058199915538849,1.4096316821342785,0.02229167789364261,0.8931096853902123,0.006604934433847291,0.9475070202499511,0.002080434444091689,0.0868050572938011,0.006556986824041417,0.009806696648440671,0.0005550807335296075
SOH_40to60,DE-DDPM,MLP,0.012473345202282052,0.0008842869902312579,0.01631183375691219,0.0009428708065612775,1.4229503350764756,0.10043927678973295,0.8961654213831747,0.012127595407429888,0.94876479939511,0.0066647849658072284,0.08513886688097014,0.002166801180510716,0.009908740219183032,0.0009454227737366844
SOH_40to60,DE-DDPM,CNN,0.011662941963466344,0.00018553974941099387,0.015358399128086777,0.00025413827796017056,1.325103549351144,0.02121483266882689,0.9082304515676887,0.0030303660576301637,0.9549870602638546,0.0013854426907763415,0.08362685708677915,0.0008997184881930887,0.009522090798017635,0.00023324807629056314
SOH_40to60,DE-DDPM,RNN,0.01227007338823358,0.00017501194009420708,0.015939150953922683,0.00020148140123395943,1.3976310641393987,0.01911306976998303,0.9011702825162942,0.002494615657122386,0.9515599365425574,0.0013082042905460357,0.0850904591765473,0.0023499112791976625,0.009956445721274399,0.0001271494754417252
SOH_40to60,DE-DDPM,LSTM,0.020315224653945405,0.006755976673251691,0.023977957867648406,0.006854589019925626,2.2756752076617524,0.7387749737366667,0.7581044908672484,0.12166361397306114,0.9108542667565995,0.03509264864692966,0.08799124815661397,0.0089189628502864,0.019218920810665875,0.0077623365906246
SOH_40to60,DE-DDPM,Transformer,0.011796865300883202,0.00017979721630828299,0.01518692290600743,0.0001935716362988644,1.3353772528045524,0.02045584724033826,0.910278211178696,0.0022821276339945865,0.9567793392982968,0.0012740103217494076,0.0810317946100344,0.00409793254997527,0.009634353182941013,0.0002781217217894673
SOH_40to60,DE-DDPM,PatchTST,0.015294847027836303,0.002754182364219598,0.01954665737539119,0.0029663876873901396,1.7292399671550858,0.3047912200254449,0.8479727120350546,0.049647600255010534,0.9261761989410999,0.024669802922075032,0.08364448590581533,0.003539139931427699,0.012951832862068658,0.0028881376863291205
SOH_40to60,DE-DDPM,Informer,0.014165220899283978,0.0017082383779717686,0.01793039816382353,0.0015982051457354533,1.605930351309296,0.18710366400050119,0.8739611502357569,0.023294685085767732,0.9396170862773259,0.008358026902449238,0.08056888985122893,0.0040287011807810255,0.012134774717723663,0.0022105754129993094
SOH_40to60,DE-DDPM,iTransformer,0.012876389111843512,0.00040570204562523365,0.017144003970266893,0.00034861266196735787,1.4659819223088628,0.043431077314276596,0.8856353374331338,0.004640182708246747,0.9431437394973884,0.002817853758596404,0.08868764109149747,0.010962219499508853,0.010266203987142364,0.0006148804261541698
SOH_40to60,DDPM,MLP,0.013325476259684315,0.0003938831822607578,0.017032517333349227,0.0004452539925285411,1.5243306679140205,0.0433219578756193,0.8870874642498572,0.005913641945091339,0.9460434431068933,0.002780703686875149,0.07483839660022344,0.0027758546032731267,0.010217926101637898,0.0005282460986890171
SOH_40to60,DDPM,CNN,0.011953499731710834,0.000874167076882061,0.015413979546230843,0.0012761938482413813,1.364632946176521,0.10411449669026045,0.9069568810483511,0.01581432694531791,0.954734138820692,0.007682747471251614,0.07910352635477216,0.00397740561289316,0.009499071543436821,0.0003306650483679493
SOH_40to60,DDPM,RNN,0.014285572711264714,0.00036113034033751645,0.018435953504051354,0.0004892445570228051,1.6357902183844584,0.04080728767101601,0.8677106915962011,0.007041231051932839,0.9344971636612133,0.003979141321676326,0.08783308150709235,0.002046759803535036,0.010995057552492193,0.0003613102464666617
SOH_40to60,DDPM,LSTM,0.01565757729501722,0.0009977045330091174,0.020367073827136928,0.0013042574713687477,1.7914916102968963,0.11174575890606736,0.8379972490241986,0.020878602498709323,0.9198955103787627,0.011216411448954066,0.09232663354947053,0.0024136151123718553,0.011742693554994188,0.0010735819135551502
SOH_40to60,DDPM,Transformer,0.013310606369443107,0.0003444502129412752,0.018083979386180102,0.0004452232118318086,1.5212232173459928,0.03870345123641274,0.8727262135884798,0.006266359968319782,0.9401989450626113,0.0018242209224499106,0.09099799297755548,0.00574965141293127,0.009662197865728295,0.0003632056051921261
SOH_40to60,DDPM,PatchTST,0.017807000270177748,0.001335191741586738,0.023342516166684618,0.0015172255851489613,2.0263408886063976,0.14899455124852473,0.7871791998582562,0.027572447116430997,0.895889077440056,0.01305200191226808,0.09779909694795566,0.006418039799058889,0.01374230910765104,0.0013277306662072272
SOH_40to60,DDPM,Informer,0.015172364024754687,0.00031911098948782387,0.02033609805219821,0.0006372854339048559,1.7331656833053788,0.036533144105827565,0.8389913009617536,0.010209075689970539,0.9206310197595167,0.0031010087062826553,0.08936740540310269,0.004261607895811033,0.011296098773030883,0.0005575803524611263
SOH_40to60,DDPM,iTransformer,0.016457655470453962,0.001316034716983042,0.021757830825094294,0.001561208755520214,1.8762717880815476,0.14960413882602286,0.8149243559548021,0.026198996205884614,0.9071063134672986,0.01331252593468949,0.09671508832609348,0.004456877556951458,0.012747466904952386,0.0013284173807490969
